Age,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
18,202.398,168.053,143.533,126.155,111.648,100.309,90.043,81.622,74.524,68.466,64.267,59.577,55.455,51.854,48.582,46.076,43.419,41.047,38.863,36.868,35.015,33.351,31.83,30.452,29.12,27.931,26.837,25.838,24.887,24.031,23.222,22.461,21.797,21.131,20.562,20.041
19,202.651,168.216,143.713,126.312,111.787,100.434,90.156,81.724,74.617,68.551,64.346,59.651,55.524,51.918,48.642,46.133,43.473,41.097,38.911,36.913,35.106,33.489,31.967,30.538,29.253,28.062,26.967,25.968,25.015,24.158,23.398,22.636,21.971,21.353,20.784,20.263
20,202.905,168.426,143.892,126.422,111.926,100.559,90.268,81.777,74.661,68.636,64.426,59.725,55.641,51.982,48.751,46.238,43.575,41.196,39.007,37.007,35.246,33.579,32.055,30.673,29.386,28.195,27.147,26.146,25.193,24.335,23.574,22.86,22.195,21.577,21.007,20.535
21,203.158,168.636,144.072,126.58,112.066,100.684,90.38,81.879,74.754,68.72,64.506,59.799,55.709,52.046,48.811,46.295,43.677,41.295,39.103,37.15,35.338,33.718,32.191,30.808,29.569,28.376,27.327,26.326,25.42,24.561,23.799,23.085,22.468,21.85,21.329,20.807
22,203.364,168.847,144.203,126.737,112.205,100.809,90.492,81.98,74.894,68.805,64.585,59.921,55.778,52.159,48.919,46.4,43.779,41.395,39.249,37.293,35.479,33.857,32.377,30.993,29.752,28.558,27.508,26.554,25.648,24.837,24.075,23.36,22.743,22.173,21.652,21.13
23,203.618,169.057,144.383,126.895,112.344,100.934,90.604,82.13,74.987,68.89,64.665,59.995,55.895,52.271,49.028,46.554,43.881,41.543,39.394,37.436,35.669,34.045,32.564,31.177,29.935,28.789,27.738,26.783,25.876,25.065,24.351,23.685,23.067,22.497,21.976,21.502
24,203.871,169.267,144.61,127.052,112.484,101.059,90.716,82.231,75.08,69.024,64.793,60.117,56.012,52.384,49.136,46.66,44.032,41.691,39.54,37.628,35.859,34.233,32.75,31.412,30.168,29.02,28.018,27.062,26.203,25.391,24.677,24.01,23.442,22.871,22.399,21.926
25,204.125,169.478,144.789,127.258,112.623,101.184,90.876,82.381,75.22,69.109,64.921,60.239,56.13,52.545,49.294,46.815,44.232,41.888,39.735,37.821,36.05,34.471,32.986,31.646,30.451,29.302,28.298,27.391,26.531,25.768,25.053,24.386,23.817,23.296,22.824,22.4
26,204.427,169.688,144.969,127.415,112.81,101.309,91.037,82.483,75.361,69.291,65.049,60.41,56.296,52.707,49.5,47.018,44.433,42.086,39.979,38.063,36.29,34.709,33.272,31.931,30.734,29.633,28.628,27.72,26.909,26.146,25.43,24.813,24.293,23.772,23.299,22.925
27,204.68,169.946,145.197,127.621,112.998,101.482,91.149,82.633,75.503,69.424,65.226,60.582,56.511,52.869,49.707,47.222,44.634,42.333,40.223,38.305,36.579,34.997,33.558,32.265,31.067,30.014,29.009,28.15,27.338,26.574,25.908,25.289,24.769,24.298,23.875,23.452
28,204.982,170.157,145.376,127.779,113.137,101.655,91.31,82.831,75.692,69.606,65.404,60.753,56.677,53.129,49.914,47.475,44.933,42.581,40.518,38.597,36.918,35.334,33.944,32.649,31.499,30.396,29.44,28.58,27.767,27.053,26.436,25.817,25.347,24.875,24.453,24.079
29,205.236,170.415,145.604,127.985,113.325,101.829,91.519,82.981,75.882,69.838,65.63,61.022,56.942,53.34,50.171,47.778,45.183,42.878,40.812,38.939,37.258,35.722,34.33,33.083,31.933,30.878,29.921,29.06,28.297,27.632,26.965,26.446,25.926,25.504,25.082,24.758
30,205.538,170.674,145.832,128.191,113.513,102.051,91.728,83.229,76.121,70.069,65.905,61.243,57.206,53.65,50.477,48.081,45.533,43.273,41.206,39.331,37.648,36.16,34.767,33.519,32.417,31.361,30.453,29.641,28.878,28.212,27.595,27.076,26.605,26.184,25.812,25.489
31,205.84,170.933,146.06,128.397,113.75,102.273,91.986,83.477,76.361,70.301,66.181,61.562,57.521,53.96,50.832,48.434,45.932,43.67,41.6,39.773,38.089,36.599,35.254,34.054,32.951,31.945,31.035,30.224,29.51,28.893,28.276,27.807,27.337,26.966,26.594
32,206.142,171.192,146.288,128.652,114.035,102.545,92.245,83.774,76.649,70.631,66.506,61.931,57.884,54.369,51.237,48.886,46.332,44.117,42.094,40.265,38.629,37.137,35.841,34.64,33.536,32.579,31.719,30.907,30.242,29.626,29.059,28.59,28.17,27.799
33,206.444,171.451,146.565,128.955,114.32,102.865,92.602,84.12,77.035,71.01,66.88,62.3,58.298,54.778,51.644,49.338,46.831,44.614,42.589,40.807,39.17,37.727,36.429,35.277,34.222,33.264,32.454,31.691,31.027,30.411,29.893,29.425,29.055
34,206.746,171.807,146.939,129.308,114.655,103.234,92.959,84.516,77.423,71.39,67.353,62.768,58.762,55.238,52.149,49.841,47.381,45.161,43.184,41.401,39.811,38.416,37.118,35.965,34.959,34.051,33.24,32.527,31.863,31.297,30.83,30.411
35,207.146,172.212,147.313,129.709,115.088,103.653,93.414,84.961,77.859,71.869,67.828,63.237,59.275,55.797,52.705,50.444,47.981,45.809,43.83,42.094,40.553,39.157,37.907,36.804,35.798,34.889,34.128,33.415,32.801,32.285,31.818
