Age,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
18,223.703,185.723,158.608,139.39,123.348,110.809,99.458,90.147,82.299,75.601,70.957,65.772,61.215,57.234,53.617,50.846,47.909,45.287,42.873,40.668,38.62,36.781,35.1,33.577,32.105,30.791,29.582,28.478,27.427,26.481,25.587,24.746,24.012,23.276,22.647,22.071,21.494,21.025,20.555,20.138,19.775,19.466,19.157,18.847,18.646,18.389,18.242,18.04
19,223.956,185.881,158.788,139.547,123.487,110.934,99.571,90.249,82.392,75.686,71.036,65.846,61.284,57.298,53.677,50.903,47.963,45.337,42.921,40.713,38.716,36.929,35.247,33.668,32.248,30.932,29.722,28.618,27.565,26.618,25.778,24.936,24.201,23.518,22.889,22.313,21.79,21.32,20.85,20.488,20.125,19.761,19.507,19.251,18.995,18.794,18.647
20,224.21,186.091,158.967,139.652,123.626,111.059,99.683,90.297,82.431,75.771,71.116,65.92,61.406,57.362,53.791,51.013,48.07,45.441,43.022,40.812,38.866,37.024,35.34,33.813,32.391,31.075,29.917,28.811,27.758,26.81,25.969,25.18,24.445,23.762,23.132,22.61,22.086,21.617,21.2,20.838,20.475,20.166,19.912,19.656,19.456,19.254
21,224.463,186.301,159.147,139.81,123.766,111.184,99.795,90.399,82.524,75.855,71.196,65.994,61.474,57.426,53.851,51.07,48.177,45.545,43.123,40.965,38.963,37.173,35.486,33.958,32.589,31.271,30.112,29.006,28.005,27.056,26.214,25.425,24.743,24.06,23.484,22.907,22.438,21.968,21.552,21.189,20.881,20.572,20.318,20.117,19.917
22,224.664,186.512,159.273,139.967,123.905,111.309,99.907,90.5,82.669,75.94,71.275,66.121,61.543,57.544,53.964,51.18,48.284,45.65,43.279,41.118,39.114,37.322,35.687,34.158,32.787,31.468,30.308,29.254,28.253,27.357,26.515,25.725,25.043,24.413,23.837,23.26,22.79,22.375,22.013,21.651,21.343,21.089,20.834,20.634
23,224.918,186.722,159.453,140.125,124.044,111.434,100.019,90.655,82.762,76.025,71.355,66.195,61.665,57.661,54.078,51.344,48.391,45.808,43.434,41.271,39.319,37.525,35.889,34.357,32.985,31.719,30.558,29.503,28.501,27.605,26.816,26.08,25.397,24.767,24.191,23.667,23.253,22.837,22.476,22.113,21.86,21.607,21.352
24,225.171,186.932,159.685,140.282,124.184,111.559,100.131,90.756,82.855,76.164,71.488,66.322,61.787,57.779,54.191,51.455,48.552,45.966,43.59,41.478,39.524,37.728,36.09,34.612,33.238,31.97,30.863,29.807,28.858,27.961,27.172,26.435,25.807,25.176,24.654,24.131,23.716,23.301,22.939,22.632,22.379,22.125
25,225.425,187.143,159.864,140.493,124.323,111.684,100.296,90.911,83.0,76.249,71.621,66.449,61.91,57.95,54.359,51.62,48.767,46.178,43.8,41.686,39.73,37.986,36.346,34.866,33.546,32.277,31.168,30.166,29.216,28.373,27.583,26.846,26.217,25.641,25.119,24.65,24.236,23.875,23.513,23.261,23.009
26,225.732,187.353,160.044,140.65,124.515,111.809,100.462,91.013,83.146,76.441,71.754,66.63,62.086,58.122,54.58,51.838,48.983,46.391,44.064,41.948,39.99,38.244,36.657,35.176,33.854,32.638,31.528,30.525,29.629,28.786,27.995,27.313,26.738,26.162,25.639,25.225,24.811,24.45,24.144,23.892
27,225.985,187.616,160.277,140.861,124.708,111.987,100.574,91.168,83.293,76.579,71.941,66.812,62.316,58.294,54.802,52.057,49.199,46.658,44.328,42.21,40.304,38.557,36.968,35.54,34.217,33.054,31.944,30.995,30.098,29.254,28.518,27.834,27.259,26.738,26.27,25.802,25.442,25.137,24.831
28,226.292,187.827,160.456,141.019,124.847,112.165,100.74,91.376,83.492,76.771,72.129,66.993,62.492,58.574,55.024,52.33,49.523,46.926,44.648,42.527,40.673,38.924,37.389,35.959,34.689,33.471,32.415,31.465,30.567,29.778,29.096,28.412,27.892,27.37,26.903,26.489,26.13,25.825
29,226.546,188.09,160.689,141.23,125.04,112.344,100.959,91.531,83.692,77.018,72.37,67.282,62.777,58.8,55.301,52.658,49.793,47.248,44.967,42.899,41.043,39.347,37.81,36.433,35.163,33.998,32.941,31.99,31.147,30.412,29.675,29.101,28.526,28.059,27.592,27.233,26.929
30,226.852,188.354,160.922,141.441,125.233,112.576,101.178,91.794,83.946,77.264,72.665,67.518,63.061,59.135,55.632,52.986,50.173,47.678,45.396,43.326,41.468,39.825,38.287,36.909,35.692,34.526,33.523,32.626,31.783,31.047,30.365,29.791,29.27,28.804,28.392,28.034
31,227.16,188.618,161.155,141.652,125.48,112.808,101.451,92.057,84.201,77.511,72.961,67.862,63.401,59.47,56.017,53.369,50.607,48.11,45.825,43.808,41.949,40.304,38.819,37.494,36.276,35.165,34.16,33.264,32.475,31.793,31.111,30.592,30.072,29.661,29.249
32,227.467,188.882,161.388,141.917,125.78,113.095,101.725,92.374,84.509,77.866,73.311,68.261,63.794,59.914,56.457,53.861,51.042,48.597,46.364,44.345,42.539,40.892,39.461,38.135,36.916,35.859,34.909,34.012,33.277,32.596,31.969,31.45,30.985,30.574
33,227.774,189.146,161.675,142.235,126.08,113.435,102.107,92.745,84.925,78.275,73.715,68.66,64.243,60.358,56.899,54.353,51.586,49.139,46.904,44.937,43.13,41.537,40.104,38.832,37.667,36.609,35.714,34.871,34.137,33.456,32.883,32.365,31.955
34,228.081,189.517,162.069,142.608,126.435,113.829,102.489,93.171,85.343,78.685,74.228,69.168,64.747,60.858,57.449,54.901,52.186,49.736,47.554,45.586,43.831,42.291,40.858,39.585,38.474,37.471,36.575,35.787,35.053,34.427,33.91,33.446
