Age,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
18,213.05,176.888,151.071,132.772,117.498,105.559,94.751,85.885,78.412,72.033,67.612,62.675,58.335,54.544,51.1,48.461,45.664,43.167,40.868,38.768,36.817,35.066,33.465,32.015,30.612,29.361,28.209,27.158,26.157,25.256,24.405,23.604,22.904,22.203,21.604,21.056,20.506,20.06,19.612,19.215,18.87,18.576,18.282,17.987,17.796,17.552
19,213.304,177.048,151.25,132.93,117.637,105.684,94.863,85.986,78.504,72.118,67.691,62.749,58.404,54.608,51.16,48.518,45.718,43.217,40.916,38.813,36.911,35.209,33.607,32.103,30.75,29.497,28.345,27.293,26.29,25.388,24.588,23.786,23.086,22.436,21.836,21.288,20.79,20.343,19.895,19.55,19.205,18.859,18.617,18.374,18.13,17.939
20,213.557,177.259,151.43,133.037,117.776,105.809,94.975,86.037,78.546,72.203,67.771,62.822,58.523,54.672,51.271,48.626,45.822,43.319,41.014,38.91,37.056,35.302,33.697,32.243,30.889,29.635,28.532,27.479,26.475,25.572,24.771,24.02,23.32,22.669,22.069,21.572,21.074,20.627,20.23,19.886,19.54,19.246,19.004,18.761,18.571,18.379
21,213.811,177.469,151.609,133.195,117.916,105.934,95.087,86.139,78.639,72.288,67.851,62.896,58.592,54.736,51.331,48.683,45.927,43.42,41.113,39.057,37.151,35.445,33.839,32.383,31.079,29.823,28.72,27.666,26.712,25.809,25.007,24.255,23.606,22.955,22.406,21.857,21.41,20.963,20.567,20.222,19.929,19.635,19.393,19.202,19.012
22,214.014,177.679,151.738,133.352,118.055,106.059,95.199,86.24,78.782,72.373,67.93,63.021,58.66,54.851,51.442,48.79,46.031,43.522,41.264,39.205,37.296,35.589,34.032,32.575,31.269,30.013,28.908,27.904,26.95,26.097,25.295,24.543,23.893,23.293,22.744,22.195,21.748,21.352,21.008,20.663,20.37,20.129,19.887,19.697
23,214.268,177.889,151.918,133.51,118.194,106.184,95.311,86.392,78.874,72.458,68.01,63.095,58.78,54.966,51.553,48.949,46.136,43.675,41.414,39.353,37.494,35.785,34.226,32.767,31.46,30.254,29.148,28.143,27.188,26.335,25.583,24.882,24.232,23.632,23.083,22.585,22.19,21.795,21.451,21.106,20.865,20.624,20.382
24,214.521,178.1,152.148,133.667,118.334,106.309,95.423,86.494,78.967,72.594,68.14,63.219,58.9,55.081,51.664,49.058,46.292,43.828,41.565,39.553,37.692,35.98,34.42,33.012,31.703,30.495,29.44,28.435,27.53,26.676,25.924,25.223,24.624,24.024,23.527,23.029,22.634,22.238,21.894,21.602,21.361,21.12
25,214.775,178.31,152.327,133.875,118.473,106.434,95.586,86.646,79.11,72.679,68.271,63.344,59.02,55.248,51.826,49.217,46.5,44.033,41.767,39.753,37.89,36.228,34.666,33.256,31.998,30.789,29.733,28.778,27.874,27.071,26.318,25.616,25.017,24.469,23.971,23.525,23.131,22.787,22.443,22.204,21.964
26,215.079,178.52,152.506,134.033,118.663,106.559,95.749,86.748,79.254,72.866,68.402,63.52,59.191,55.415,52.04,49.428,46.708,44.239,42.021,40.005,38.14,36.476,34.965,33.553,32.294,31.135,30.078,29.123,28.269,27.466,26.713,26.063,25.515,24.967,24.469,24.075,23.681,23.338,23.046,22.807
27,215.333,178.781,152.737,134.241,118.853,106.734,95.861,86.9,79.398,73.002,68.584,63.697,59.413,55.582,52.255,49.64,46.916,44.496,42.276,40.258,38.442,36.777,35.263,33.902,32.642,31.534,30.476,29.572,28.718,27.914,27.213,26.562,26.014,25.518,25.073,24.627,24.285,23.994,23.703
28,215.637,178.992,152.916,134.399,118.992,106.91,96.025,87.104,79.592,73.189,68.766,63.873,59.585,55.851,52.469,49.903,47.228,44.753,42.583,40.562,38.796,37.129,35.666,34.304,33.094,31.934,30.927,30.022,29.167,28.415,27.766,27.115,26.619,26.123,25.678,25.284,24.942,24.652
29,215.891,179.253,153.146,134.607,119.183,107.086,96.239,87.256,79.787,73.428,69.0,64.152,59.859,56.07,52.736,50.218,47.488,45.063,42.89,40.919,39.151,37.535,36.07,34.758,33.548,32.438,31.431,30.525,29.722,29.022,28.32,27.773,27.226,26.782,26.337,25.996,25.707
30,216.195,179.514,153.377,134.816,119.373,107.313,96.453,87.511,80.034,73.667,69.285,64.381,60.134,56.392,53.054,50.533,47.853,45.476,43.301,41.328,39.558,37.992,36.527,35.214,34.054,32.944,31.988,31.134,30.33,29.63,28.98,28.433,27.938,27.494,27.102,26.761
31,216.5,179.775,153.607,135.024,119.615,107.541,96.719,87.767,80.281,73.906,69.571,64.712,60.461,56.715,53.425,50.901,48.269,45.89,43.713,41.79,40.019,38.451,37.036,35.774,34.614,33.555,32.598,31.744,30.992,30.343,29.694,29.199,28.704,28.313,27.921
32,216.804,180.037,153.838,135.284,119.907,107.82,96.985,88.074,80.579,74.249,69.908,65.096,60.839,57.141,53.847,51.373,48.687,46.357,44.229,42.305,40.584,39.015,37.651,36.388,35.226,34.219,33.314,32.459,31.76,31.111,30.514,30.02,29.577,29.187
33,217.109,180.298,154.12,135.595,120.2,108.15,97.354,88.432,80.98,74.643,70.298,65.48,61.271,57.568,54.271,51.846,49.208,46.876,44.747,42.872,41.15,39.632,38.266,37.055,35.945,34.937,34.084,33.281,32.582,31.933,31.388,30.895,30.505
34,217.414,180.662,154.504,135.958,120.545,108.532,97.724,88.843,81.383,75.038,70.791,65.968,61.754,58.048,54.799,52.371,49.783,47.449,45.369,43.493,41.821,40.354,38.988,37.775,36.717,35.761,34.908,34.157,33.458,32.862,32.37,31.929
35,217.821,181.077,154.888,136.372,120.993,108.965,98.196,89.306,81.837,75.537,71.285,66.457,62.29,58.632,55.38,53.001,50.411,48.126,46.045,44.219,42.598,41.13,39.815,38.654,37.595,36.639,35.838,35.088,34.441,33.898,33.406
36,218.33,181.544,155.376,136.838,121.492,109.503,98.721,89.821,82.395,76.088,71.883,67.102,62.931,59.269,56.065,53.685,51.144,48.857,46.826,45.051,43.429,41.96,40.696,39.587,38.528,37.676,36.875,36.178,35.584,35.041
37,218.943,182.164,155.966,137.459,122.044,110.092,99.299,90.44,83.006,76.744,72.535,67.748,63.624,60.01,56.804,54.473,51.93,49.694,47.713,45.937,44.366,42.948,41.684,40.575,39.62,38.768,38.02,37.323,36.782
38,219.761,182.889,156.661,138.132,122.7,110.786,100.032,91.111,83.721,77.452,73.291,68.551,64.423,60.806,57.648,55.368,52.874,50.636,48.706,46.929,45.409,44.043,42.831,41.774,40.819,39.968,39.272,38.628
